country_code,country_name,region_id,Region Name,income_roup,income_group_name,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2001,26114064,37236654
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2002,33778365,47408236
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2003,31152804,42939773
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2004,29791932,40102213
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2005,45148444,58971319
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2006,103447450,130929566
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2007,136555017,168254081
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2008,300141526,362314729
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2009,448814709,535642329
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2010,156189323,184817570
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2011,273155508,316885744
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2012,469481808,534534673
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2013,451948420,505252565
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2014,402963693,441991540
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2015,252707337,274115777
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2016,277032239,297852102
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2017,589917804,623196496
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2018,742202347,766342130
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2019,665367428,673721573
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2020,689600465,689600465
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2021,451839246,444286372
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2022,30505841,29454319
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2001,12856181,18331926
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2002,27526295,38633399
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2003,33601344,46314737
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2004,35070894,47208096
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2005,37370913,48812578
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2006,80863660,102346106
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2007,88974680,109628731
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2008,218334561,263561752
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2009,389215893,464513534
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2010,97302135,115136836
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2011,178981972,207635693
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2012,352071358,400855468
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2013,432935600,483997313
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2014,298451417,327357043
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2015,224749725,243789699
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2016,195319422,209998283
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2017,451119046,476567775
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2018,641902577,662780150
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2019,575499043,582724809
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2020,594421591,594421591
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2021,475322198,467376765
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2022,208454452,201269154
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2008,12300000,14667140
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2009,80330000,94695092
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2010,103310000,120746650
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2011,84958000,97354563
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2012,82371000,92634427
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2013,74000000,81716810
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2014,121380000,131506693
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2015,200417000,214656152
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2016,209216000,222113010
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2017,216270000,225598035
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2018,177365000,180805547
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2019,159225000,159225000
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2020,140000000,137289851
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2021,137265000,131972488
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2022,291909000,275126434
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2008,14202000,16935181
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2009,33400000,39372788
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2010,133820000,156406124
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2011,98474000,112842735
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2012,212995000,239534177
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2013,319576000,352901775
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2014,235317000,254949420
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2015,299794000,321093651
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2016,305295000,324114752
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2017,346191000,361122713
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2018,320231000,326442877
SOM,Somalia,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2019,286725000,286725000
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2006,71010000,88780262
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2007,61333000,74648366
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2008,52687000,62826634
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2009,49187000,57982916
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2010,51553000,60254108
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2011,48939000,56079884
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2012,38837000,43676089
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2013,31022000,34257012
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2014,22070291,23911607
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2015,13782000,14761178
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2016,16775000,17809086
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2017,35763000,37305508
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2018,32174000,32798114
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2019,29434000,29434000
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2020,30005000,29424157
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1996,9275000,14420087
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1997,7998195,12218446
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1998,24104430,36367578
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1999,64151134,95562547
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2000,77954980,113786281
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2001,98777645,140849341
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2002,88514190,124230443
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2003,95244481,131281158
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2004,75671675,101859837
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2005,67554524,88237363
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2006,78676326,99577679
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2007,68126152,83940542
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2008,60339602,72838728
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2009,52676727,62867542
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2010,42907171,50771716
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2011,61091940,70872317
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2012,31705004,36098149
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2013,34597829,38678407
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2014,35504304,38942980
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2015,27319292,29633675
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2016,33088584,35575301
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2017,22268991,23525243
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2018,19323075,19951550
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2019,44305735,44862037
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2020,41248674,41248674
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2021,23798838,23401013
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2022,22357120,21586478
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2001,53599973,76429453
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2002,90642999,127218249
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2003,86242051,118872580
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2004,91867499,123660653
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2005,71606640,93530100
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2006,72992581,92383986
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2007,78509848,96734652
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2008,47926361,57854149
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2009,52654571,62841094
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2010,70297215,83182104
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2011,51250397,59455227
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2012,50246932,57209309
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2013,42033340,46990883
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2014,40208112,44102355
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2015,28879928,31326527
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2016,26145523,28110450
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2017,21720617,22945925
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2018,22143596,22863807
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2019,27239989,27582009
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2020,32675238,32675238
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2021,25358088,24934194
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2022,13998043,13515530
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2008,53250000,63497983
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2009,50524000,59559004
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2010,54575000,63786162
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2011,52550000,60217783
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2012,39050000,43915631
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2013,28063000,30989444
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2014,24363000,26395597
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2015,16460000,17629445
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2016,18440000,19576724
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2017,23418000,24428053
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2018,12110000,12344911
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2019,10590000,10590000
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2020,9750000,9561258
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2021,13950000,13412131
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2022,28705000,27054678
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2008,53935000,64314814
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2009,49950000,58882359
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2010,51900000,60659676
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2011,48946000,56087906
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2012,38850000,43690709
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2013,31022000,34257012
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2014,23137000,25067312
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2015,14460000,15487349
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2016,16807000,17843059
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2017,35710000,37250223
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2018,32863566,33501056
SRB,Serbia,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2019,29434000,29434000
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2011,395638000,453367124
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2012,619577000,696776295
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2013,556862000,614932254
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2014,319203867,345834942
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2015,576582000,617546778
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2016,371737000,394652534
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2017,436430000,455253853
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2018,453154000,461944334
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2019,256630000,256630000
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2020,120505000,118172238
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2006,213778,270571
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2007,3739309,4607330
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2008,4106765,4957467
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2009,2691489,3212184
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2010,45316800,53623002
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2011,148535076,172314476
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2012,640767284,729554003
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2013,628905976,703081012
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2014,867778153,951824207
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2015,848949963,920869905
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2016,717191101,771090327
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2017,926332040,978588679
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2018,792629831,818409754
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2019,685665840,694274852
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2020,759675081,759675081
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2021,915139231,899841917
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2022,229323900,221419232
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2006,213778,270571
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2007,3739309,4607330
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2008,4106765,4957467
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2009,2691489,3212184
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2010,31572800,37359838
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2011,95935508,111294090
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2012,368591299,419664455
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2013,472798276,528561513
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2014,613598433,673026685
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2015,716418502,777110838
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2016,614328841,660497579
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2017,922578437,974623318
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2018,795431089,821302101
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2019,616216088,623953089
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2020,606625933,606625933
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2021,821550193,807817271
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2022,285582045,275738184
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2013,426598000,471084162
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2014,393048000,425839866
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2015,331350000,354891629
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2016,265022000,281359143
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2017,225166000,234877732
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2018,110000000,112133792
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2019,85892000,85892000
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2020,64711000,63458312
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2021,102300000,98355629
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2022,137800000,129877539
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2011,370785000,424887723
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2012,469006000,527444148
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2013,556862000,614932254
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2014,280575000,303983281
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2015,193508000,207256283
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2016,161620000,171582980
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2017,131645000,137323039
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2018,114926000,117155348
SSD,South Sudan,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2019,142536000,142536000
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1952,1000,8032
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1954,5800000,45206547
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1955,1100000,8507347
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1956,601000,4532428
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1957,201000,1461818
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1958,1000,7057
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1959,201000,1396803
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1960,200000,1370802
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1961,1600000,10825440
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1962,6200000,41527126
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1963,7800000,51621442
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1964,9700000,63398693
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1965,8400000,53984576
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1966,16500000,103773585
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1967,30300000,184981686
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1968,30900000,182300885
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1969,35201000,198539199
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1970,25101000,134445634
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1971,50601000,257905199
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1972,44301000,215576642
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1973,29300000,136596736
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1974,51101000,222371627
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1975,41800000,164891518
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1976,55300000,203983771
SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,NULL,NULL,2,Obligations,1976tq,21400000,76620122
